id,newcode,newcode2,delete,ValLabNum,ValLabel,var2000_1,var2000_2,var2001_1,var2001_2,var2002_1,var2002_2,var2003_1,var2003_2,var2004_1,var2004_2,var2005_1,,,,,
480,EducHigh2,educhigh2,,20,Diploma with Grade 12/Std 10,,,,,,,,,,Q16aHiEd,Q13aHiEd,,,,,
480,EducHigh2,educhigh2,,21,Bachelors Degree,,,,,,,,,,Q16aHiEd,Q13aHiEd,,,,,
480,EducHigh2,educhigh2,,22,Bachelors Degree and Diploma,,,,,,,,,,Q16aHiEd,Q13aHiEd,,,,,
480,EducHigh2,educhigh2,,23,Honours Degree,,,,,,,,,,Q16aHiEd,Q13aHiEd,,,,,
480,EducHigh2,educhigh2,,24,"Higher Degree (Masters, Doctorate)",,,,,,,,,,Q16aHiEd,Q13aHiEd,,,,,
480,EducHigh2,educhigh2,,25,Other specify,,,,,,,,,,Q16aHiEd,Q13aHiEd,,,,,
480,EducHigh2,educhigh2,,26,Don't know,,,,,,,,,,Q16aHiEd,Q13aHiEd,,,,,
480,EducHigh2,educhigh2,,99,Unspecified,,,,,,,,,,Q16aHiEd,Q13aHiEd,,,,,
20,studyarea,studyarea,,1,Communication studies and language,Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,2,"Education, training and development",Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,3,"Manufacturing, engineering and technology",Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,4,Human and social studies,Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,5,"Law, military science and security",Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,6,Health sciences and social services,Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,7,Agriculture and nature conservation,Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,8,Culture and arts,Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,9,"Business, commerce and management studies",Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,10,"Physical, mathematical, computer and life sciences",Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,11,Services,Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,12,Physical planning and construction,Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,13,Don't know,Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,88,Not applicable,Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
20,studyarea,studyarea,,99,Unspecified,Q13bStud_Feb2000,Q13bArea_Sep2000,Q13bArea_Feb2001,Q13bArea_Sep2001,Q13bArea_Feb2002,Q13bArea_Sep2002,Q13bArea_Mar2003,Q16bArea_Sep2003,Q13bArea,Q16bArea,Q13bArea,,,,,
21,training,trained,,1,Yes,Q14SklTr_Feb2000,Q14SklTr_Sep2000,Q14SklTr_Feb2001,Q14SklTr_Sep2001,Q14SklTr_Feb2002,Q14SklTr_Sep2002,Q14SklTr_Mar2003,Q17SklTr_Sep2003,Q14SklTr,Q17SklTr,Q14SklTr,,,,,
21,training,trained,,2,No,Q14SklTr_Feb2000,Q14SklTr_Sep2000,Q14SklTr_Feb2001,Q14SklTr_Sep2001,Q14SklTr_Feb2002,Q14SklTr_Sep2002,Q14SklTr_Mar2003,Q17SklTr_Sep2003,Q14SklTr,Q17SklTr,Q14SklTr,,,,,
21,training,trained,,3,Don't know,Q14SklTr_Feb2000,Q14SklTr_Sep2000,Q14SklTr_Feb2001,Q14SklTr_Sep2001,Q14SklTr_Feb2002,Q14SklTr_Sep2002,Q14SklTr_Mar2003,Q17SklTr_Sep2003,Q14SklTr,Q17SklTr,Q14SklTr,,,,,
21,training,trained,,8,Not applicable,Q14SklTr_Feb2000,Q14SklTr_Sep2000,Q14SklTr_Feb2001,Q14SklTr_Sep2001,Q14SklTr_Feb2002,Q14SklTr_Sep2002,Q14SklTr_Mar2003,Q17SklTr_Sep2003,Q14SklTr,Q17SklTr,Q14SklTr,,,,,
21,training,trained,,9,Unspecified,Q14SklTr_Feb2000,Q14SklTr_Sep2000,Q14SklTr_Feb2001,Q14SklTr_Sep2001,Q14SklTr_Feb2002,Q14SklTr_Sep2002,Q14SklTr_Mar2003,Q17SklTr_Sep2003,Q14SklTr,Q17SklTr,Q14SklTr,,,,,
22,training_length,training_length,,1,Less than a week,Q15LngTr_Feb2000,Q15LngTr_Sep2000,Q15LngTr_Feb2001,Q15LngTr_Sep2001,Q15LngTr_Feb2002,Q15LngTr_Sep2002,Q15LngTr_Mar2003,Q18LngTrr_Sep2003,Q15LngTrr,Q18LngTrr,Q15LngTrr,,,,,
22,training_length,training_length,,2,1 week,Q15LngTr_Feb2000,Q15LngTr_Sep2000,Q15LngTr_Feb2001,Q15LngTr_Sep2001,Q15LngTr_Feb2002,Q15LngTr_Sep2002,Q15LngTr_Mar2003,Q18LngTrr_Sep2003,Q15LngTrr,Q18LngTrr,Q15LngTrr,,,,,
22,training_length,training_length,,3,More than 1 week - less than 2 weeks,Q15LngTr_Feb2000,Q15LngTr_Sep2000,Q15LngTr_Feb2001,Q15LngTr_Sep2001,Q15LngTr_Feb2002,Q15LngTr_Sep2002,Q15LngTr_Mar2003,Q18LngTrr_Sep2003,Q15LngTrr,Q18LngTrr,Q15LngTrr,,,,,
22,training_length,training_length,,4,2 weeks - less than a month,Q15LngTr_Feb2000,Q15LngTr_Sep2000,Q15LngTr_Feb2001,Q15LngTr_Sep2001,Q15LngTr_Feb2002,Q15LngTr_Sep2002,Q15LngTr_Mar2003,Q18LngTrr_Sep2003,Q15LngTrr,Q18LngTrr,Q15LngTrr,,,,,
22,training_length,training_length,,5,1 month - less than 2 months,Q15LngTr_Feb2000,Q15LngTr_Sep2000,Q15LngTr_Feb2001,Q15LngTr_Sep2001,Q15LngTr_Feb2002,Q15LngTr_Sep2002,Q15LngTr_Mar2003,Q18LngTrr_Sep2003,Q15LngTrr,Q18LngTrr,Q15LngTrr,,,,,
22,training_length,training_length,,6,2 months - less than 6 months,Q15LngTr_Feb2000,Q15LngTr_Sep2000,Q15LngTr_Feb2001,Q15LngTr_Sep2001,Q15LngTr_Feb2002,Q15LngTr_Sep2002,Q15LngTr_Mar2003,Q18LngTrr_Sep2003,Q15LngTrr,Q18LngTrr,Q15LngTrr,,,,,
22,training_length,training_length,,7,6 months or more,Q15LngTr_Feb2000,Q15LngTr_Sep2000,Q15LngTr_Feb2001,Q15LngTr_Sep2001,Q15LngTr_Feb2002,Q15LngTr_Sep2002,Q15LngTr_Mar2003,Q18LngTrr_Sep2003,Q15LngTrr,Q18LngTrr,Q15LngTrr,,,,,
22,training_length,training_length,,8,Don't know,Q15LngTr_Feb2000,Q15LngTr_Sep2000,Q15LngTr_Feb2001,Q15LngTr_Sep2001,Q15LngTr_Feb2002,Q15LngTr_Sep2002,Q15LngTr_Mar2003,Q18LngTrr_Sep2003,Q15LngTrr,Q18LngTrr,Q15LngTrr,,,,,
22,training_length,training_length,,88,Not applicable,Q15LngTr_Feb2000,Q15LngTr_Sep2000,Q15LngTr_Feb2001,Q15LngTr_Sep2001,Q15LngTr_Feb2002,Q15LngTr_Sep2002,Q15LngTr_Mar2003,Q18LngTrr_Sep2003,Q15LngTrr,Q18LngTrr,Q15LngTrr,,,,,
22,training_length,training_length,,99,Unspecified,Q15LngTr_Feb2000,Q15LngTr_Sep2000,Q15LngTr_Feb2001,Q15LngTr_Sep2001,Q15LngTr_Feb2002,Q15LngTr_Sep2002,Q15LngTr_Mar2003,Q18LngTrr_Sep2003,Q15LngTrr,Q18LngTrr,Q15LngTrr,,,,,
23,training_field,training_field,,1,Communication studies and language,Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,2,"Education, training and development",Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,3,"Manufacturing, engineering and technology",Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,4,Human and social studies,Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,5,"Law, military science and security",Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,6,Health sciences and social services,Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,7,Agriculture and nature conservation,Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,8,Culture and arts,Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,9,"Business, commerce and management studies",Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,10,"Physical, mathematical, computer and life sciences",Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,11,Services,Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,12,Physical planning and construction,Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,13,Don't know,Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,88,Not applicable,Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
23,training_field,training_field,,99,Unspecified,Q16FldTr_Feb2000,Q16FldTr_Sep2000,Q16FldTr_Feb2001,Q16FldTr_Sep2001,Q16FldTr_Feb2002,Q16FldTr_Sep2002,Q16FldTr_Mar2003,Q19FldTr_Sep2003,Q16FldTr,Q19FldTr,Q16FldTr,,,,,
24,read,read,,1,Yes,Q17aRead_Feb2000,Q17aRead_Sep2000,Q17aRead_Feb2001,Q17aRead_Sep2001,Q17aRead_Feb2002,Q17aRead_Sep2002,Q17aRead_Mar2003,Q110aRea_Sep2003,Q17aRead,Q110aRea,Q17aRead,,,,,
24,read,read,,2,No,Q17aRead_Feb2000,Q17aRead_Sep2000,Q17aRead_Feb2001,Q17aRead_Sep2001,Q17aRead_Feb2002,Q17aRead_Sep2002,Q17aRead_Mar2003,Q110aRea_Sep2003,Q17aRead,Q110aRea,Q17aRead,,,,,
24,read,read,,9,Unspecified,Q17aRead_Feb2000,Q17aRead_Sep2000,Q17aRead_Feb2001,Q17aRead_Sep2001,Q17aRead_Feb2002,Q17aRead_Sep2002,Q17aRead_Mar2003,Q110aRea_Sep2003,Q17aRead,Q110aRea,Q17aRead,,,,,
25,write,write,,1,Yes,Q17bWrit_Feb2000,Q17bWrit_Sep2000,Q17bWrit_Feb2001,Q17bWrit_Sep2001,Q17bWrit_Feb2002,Q17bWrit_Sep2002,Q17bWrit_Mar2003,Q110bWri_Sep2003,Q17bWrit,Q110bWri,Q17bWrit,,,,,
25,write,write,,2,No,Q17bWrit_Feb2000,Q17bWrit_Sep2000,Q17bWrit_Feb2001,Q17bWrit_Sep2001,Q17bWrit_Feb2002,Q17bWrit_Sep2002,Q17bWrit_Mar2003,Q110bWri_Sep2003,Q17bWrit,Q110bWri,Q17bWrit,,,,,
25,write,write,,9,Unspecified,Q17bWrit_Feb2000,Q17bWrit_Sep2000,Q17bWrit_Feb2001,Q17bWrit_Sep2001,Q17bWrit_Feb2002,Q17bWrit_Sep2002,Q17bWrit_Mar2003,Q110bWri_Sep2003,Q17bWrit,Q110bWri,Q17bWrit,,,,,
26,enrolled,enrolled,,1,School,Q18Attnd_Feb2000,Q18EduIn_Sep2000,Q18EduIn_Feb2001,Q18EduIn_Sep2001,Q18EduIn_Feb2002,Q18EduIn_Sep2002,Q18EduIn_Mar2003,Q111EduI_Sep2003,,Q111EduI,,,,,,
26,enrolled,enrolled,,2,University,Q18Attnd_Feb2000,Q18EduIn_Sep2000,Q18EduIn_Feb2001,Q18EduIn_Sep2001,Q18EduIn_Feb2002,Q18EduIn_Sep2002,Q18EduIn_Mar2003,Q111EduI_Sep2003,,Q111EduI,,,,,,
26,enrolled,enrolled,,3,Technikon,Q18Attnd_Feb2000,Q18EduIn_Sep2000,Q18EduIn_Feb2001,Q18EduIn_Sep2001,Q18EduIn_Feb2002,Q18EduIn_Sep2002,Q18EduIn_Mar2003,Q111EduI_Sep2003,,Q111EduI,,,,,,
26,enrolled,enrolled,,4,College,Q18Attnd_Feb2000,Q18EduIn_Sep2000,Q18EduIn_Feb2001,Q18EduIn_Sep2001,Q18EduIn_Feb2002,Q18EduIn_Sep2002,Q18EduIn_Mar2003,Q111EduI_Sep2003,,Q111EduI,,,,,,
26,enrolled,enrolled,,5,Adult basic education and training/literacy classes,Q18Attnd_Feb2000,Q18EduIn_Sep2000,Q18EduIn_Feb2001,Q18EduIn_Sep2001,Q18EduIn_Feb2002,Q18EduIn_Sep2002,Q18EduIn_Mar2003,Q111EduI_Sep2003,,Q111EduI,,,,,,
26,enrolled,enrolled,,6,Other adult education classes,Q18Attnd_Feb2000,Q18EduIn_Sep2000,Q18EduIn_Feb2001,Q18EduIn_Sep2001,Q18EduIn_Feb2002,Q18EduIn_Sep2002,Q18EduIn_Mar2003,Q111EduI_Sep2003,,Q111EduI,,,,,,
26,enrolled,enrolled,,7,Other than any of the above,Q18Attnd_Feb2000,Q18EduIn_Sep2000,Q18EduIn_Feb2001,Q18EduIn_Sep2001,Q18EduIn_Feb2002,Q18EduIn_Sep2002,Q18EduIn_Mar2003,Q111EduI_Sep2003,,Q111EduI,,,,,,
26,enrolled,enrolled,,8,None,Q18Attnd_Feb2000,Q18EduIn_Sep2000,Q18EduIn_Feb2001,Q18EduIn_Sep2001,Q18EduIn_Feb2002,Q18EduIn_Sep2002,Q18EduIn_Mar2003,Q111EduI_Sep2003,,Q111EduI,,,,,,
26,enrolled,enrolled,,9,Unspecified,Q18Attnd_Feb2000,Q18EduIn_Sep2000,Q18EduIn_Feb2001,Q18EduIn_Sep2001,Q18EduIn_Feb2002,Q18EduIn_Sep2002,Q18EduIn_Mar2003,Q111EduI_Sep2003,,Q111EduI,,,,,,
473,Attend99,enrolled2,,1,Pre-school/creche,,,,,,,,,Q18EduInn,,Q18EduInn,,,,,
473,Attend99,enrolled2,,2,School,,,,,,,,,Q18EduInn,,Q18EduInn,,,,,
473,Attend99,enrolled2,,3,University,,,,,,,,,Q18EduInn,,Q18EduInn,,,,,
473,Attend99,enrolled2,,4,Technikon,,,,,,,,,Q18EduInn,,Q18EduInn,,,,,
473,Attend99,enrolled2,,5,College,,,,,,,,,Q18EduInn,,Q18EduInn,,,,,
473,Attend99,enrolled2,,6,Adult basic education and training/literacy classes,,,,,,,,,Q18EduInn,,Q18EduInn,,,,,
473,Attend99,enrolled2,,7,Other adult education classes,,,,,,,,,Q18EduInn,,Q18EduInn,,,,,
473,Attend99,enrolled2,,8,Other than any of the above,,,,,,,,,Q18EduInn,,Q18EduInn,,,,,
473,Attend99,enrolled2,,99,Unspecified,,,,,,,,,Q18EduInn,,Q18EduInn,,,,,
473,Attend99,enrolled2,,9,None,,,,,,,,,Q18EduInn,,Q18EduInn,,,,,
27,FullPart,fullpart,,1,Full time,Q19FulPt_Feb2000,Q19FulPa_Sep2000,Q19FulPa_Feb2001,Q19FulPa_Sep2001,Q19FulPa_Feb2002,Q19FullP_Sep2002,Q19FullP_Mar2003,Q112Full_Sep2003,Q19Fullp,Q112Full,Q19Fullp,,,,,
27,FullPart,fullpart,,2,Part time,Q19FulPt_Feb2000,Q19FulPa_Sep2000,Q19FulPa_Feb2001,Q19FulPa_Sep2001,Q19FulPa_Feb2002,Q19FullP_Sep2002,Q19FullP_Mar2003,Q112Full_Sep2003,Q19Fullp,Q112Full,Q19Fullp,,,,,
27,FullPart,fullpart,,8,Not applicable,Q19FulPt_Feb2000,Q19FulPa_Sep2000,Q19FulPa_Feb2001,Q19FulPa_Sep2001,Q19FulPa_Feb2002,Q19FullP_Sep2002,Q19FullP_Mar2003,Q112Full_Sep2003,Q19Fullp,Q112Full,Q19Fullp,,,,,
27,FullPart,fullpart,,9,Unspecified,Q19FulPt_Feb2000,Q19FulPa_Sep2000,Q19FulPa_Feb2001,Q19FulPa_Sep2001,Q19FulPa_Feb2002,Q19FullP_Sep2002,Q19FullP_Mar2003,Q112Full_Sep2003,Q19Fullp,Q112Full,Q19Fullp,,,,,
28,DistLearn,distlearn,,1,Attending classes,Q110DLrn_Feb2000,Q110DLrn_Sep2000,Q110Clas_Feb2001,Q110dLrn_Sep2001,Q110dLrn_Feb2002,Q110DLrn_Sep2002,Q110DLrn_Mar2003,Q113DLrn_Sep2003,Q110DLrn,Q113DLrn,Q110DLrn,,,,,
28,DistLearn,distlearn,,2,Distance learning,Q110DLrn_Feb2000,Q110DLrn_Sep2000,Q110Clas_Feb2001,Q110dLrn_Sep2001,Q110dLrn_Feb2002,Q110DLrn_Sep2002,Q110DLrn_Mar2003,Q113DLrn_Sep2003,Q110DLrn,Q113DLrn,Q110DLrn,,,,,
28,DistLearn,distlearn,,8,Not applicable,Q110DLrn_Feb2000,Q110DLrn_Sep2000,Q110Clas_Feb2001,Q110dLrn_Sep2001,Q110dLrn_Feb2002,Q110DLrn_Sep2002,Q110DLrn_Mar2003,Q113DLrn_Sep2003,Q110DLrn,Q113DLrn,Q110DLrn,,,,,
28,DistLearn,distlearn,,9,Unspecified,Q110DLrn_Feb2000,Q110DLrn_Sep2000,Q110Clas_Feb2001,Q110dLrn_Sep2001,Q110dLrn_Feb2002,Q110DLrn_Sep2002,Q110DLrn_Mar2003,Q113DLrn_Sep2003,Q110DLrn,Q113DLrn,Q110DLrn,,,,,
29,FetchWtr,fetchwater,,1,Yes,Q111FetW_Feb2000,Q111FetW_Sep2000,Q111FetW_Feb2001,Q111FetW_Sep2001,Q111FetW_Feb2002,Q111FetW_Sep2002,Q111FetW_Mar2003,Q114FetW_Sep2003,Q111FetW,Q114FetW,Q111FetW,,,,,
29,FetchWtr,fetchwater,,2,No,Q111FetW_Feb2000,Q111FetW_Sep2000,Q111FetW_Feb2001,Q111FetW_Sep2001,Q111FetW_Feb2002,Q111FetW_Sep2002,Q111FetW_Mar2003,Q114FetW_Sep2003,Q111FetW,Q114FetW,Q111FetW,,,,,
29,FetchWtr,fetchwater,,9,Unspecified,Q111FetW_Feb2000,Q111FetW_Sep2000,Q111FetW_Feb2001,Q111FetW_Sep2001,Q111FetW_Feb2002,Q111FetW_Sep2002,Q111FetW_Mar2003,Q114FetW_Sep2003,Q111FetW,Q114FetW,Q111FetW,,,,,
30,FetchWood,fetchwood,,1,Yes,Q112FetD_Feb2000,Q113FetD_Sep2000,Q113FetD_Feb2001,Q113FetD_Sep2001,Q113FetD_Feb2002,Q113FetD_Sep2002,Q113FetD_Mar2003,Q116FetD_Sep2003,Q113FetD,Q116FetD,Q113FetD,,,,,
30,FetchWood,fetchwood,,2,No,Q112FetD_Feb2000,Q113FetD_Sep2000,Q113FetD_Feb2001,Q113FetD_Sep2001,Q113FetD_Feb2002,Q113FetD_Sep2002,Q113FetD_Mar2003,Q116FetD_Sep2003,Q113FetD,Q116FetD,Q113FetD,,,,,
30,FetchWood,fetchwood,,9,Unspecified,Q112FetD_Feb2000,Q113FetD_Sep2000,Q113FetD_Feb2001,Q113FetD_Sep2001,Q113FetD_Feb2002,Q113FetD_Sep2002,Q113FetD_Mar2003,Q116FetD_Sep2003,Q113FetD,Q116FetD,Q113FetD,,,,,
31,Stratum,stratum,,1,Western Cape - Urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
31,Stratum,stratum,,2,Western Cape - Non-urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
31,Stratum,stratum,,3,Eastern Cape - Urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
31,Stratum,stratum,,4,Eastern Cape - Non-urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
31,Stratum,stratum,,5,Northern Cape - Urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
31,Stratum,stratum,,6,Northern Cape - Non-urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
31,Stratum,stratum,,7,Free state - Urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
31,Stratum,stratum,,8,Free state - Non-urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
31,Stratum,stratum,,9,KwaZulu-Natal - Urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
31,Stratum,stratum,,10,KwaZulu-Natal - Non-urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
31,Stratum,stratum,,11,Northwest - Urban,Stratum_Feb2000,Stratum_Sep2000,Stratum,Stratum,Stratum_Feb2002,Stratum_Sep2002,Stratum_Mar2003,Stratum_Sep2003,Stratum,,,,,,,
